#time,accel_x,accel_y,accel_z
1224.901460,3701.029710,-12879.583391,-73545.167808
1224.903997,1628.453072,-1924.535449,-72472.634111
1224.906534,1184.329507,-3997.112087,-73545.167808
1224.909070,1332.370696,-592.164754,-72472.634111
1224.911607,3256.906145,444.123565,-73238.729609
1224.914144,2368.659014,-8586.388927,-73698.386908
1224.916681,1776.494261,-9030.512492,-73545.167808
1224.919218,1924.535449,-5033.400406,-74158.044206
1224.921755,3108.864956,-4441.235652,-72625.853210
1224.924292,1332.370696,-1628.453072,-72779.072310
1224.926828,3108.864956,-2960.823768,-73085.510509
1224.929365,2220.617826,2960.823768,-73851.606007
1224.931902,4737.318029,3108.864956,-73851.606007
1224.934439,3701.029710,5033.400406,-74158.044206
1224.936976,1480.411884,3552.988522,-72472.634111
1224.939513,3404.947333,1332.370696,-72932.291410
1224.942050,5033.400406,6661.853478,-73391.948708
1224.944586,1332.370696,-7254.018232,-74158.044206
1224.947123,3108.864956,740.205942,-73238.729609
1224.949660,3404.947333,6957.935855,-72779.072310
1224.952197,2220.617826,3108.864956,-72779.072310
1224.954734,3404.947333,9918.759623,-73238.729609
1224.957271,2516.700203,-2516.700203,-73085.510509
1224.959807,5033.400406,5625.565159,-74004.825107
1224.962344,4589.276840,-444.123565,-72472.634111
1224.964881,1332.370696,-10955.047942,-74004.825107
1224.967418,5329.482782,20873.807564,-72472.634111
1224.969955,-3552.988522,-17764.942608,-72166.195912
1224.972492,2812.782580,-29164.114115,-75383.797003
1224.975029,13767.830521,41895.656317,-72319.415011
1224.977565,1184.329507,-23390.507767,-70940.443115
1224.980102,9622.677246,18061.024985,-72932.291410
1224.982639,-2664.741391,2664.741391,-72779.072310
1224.985176,3997.112087,-10510.924376,-74004.825107
1224.987713,9178.553681,23538.548956,-72166.195912
1224.990250,-4293.194464,-3256.906145,-74617.701505
1224.992787,4589.276840,2368.659014,-73698.386908
1224.995323,2812.782580,11843.295072,-72012.976812
1224.997875,3701.029710,-8142.265362,-72779.072310
1225.000426,5329.482782,11251.130318,-72319.415011
1225.002977,1480.411884,-3108.864956,-74158.044206
1225.005528,4145.153275,1924.535449,-73238.729609
1225.008079,1332.370696,3849.070898,-73238.729609
1225.010630,3701.029710,1184.329507,-73391.948708
1225.013181,2812.782580,-3256.906145,-72779.072310
1225.015732,4145.153275,740.205942,-73698.386908
1225.018283,1184.329507,-7994.224174,-72472.634111
1225.020834,2368.659014,-9474.636058,-72319.415011
1225.023385,1480.411884,-5773.606348,-73545.167808
1225.025936,3256.906145,-2220.617826,-72932.291410
1225.028487,3552.988522,-2664.741391,-73391.948708
